ndc_id,ndc_code,location_id
5754,63323-095-61,45
7096,63323-924-30,45
6739,71288-115-30,31
904,72485-508-10,201
9294,0338-0502-06,148
9515,73293-0001-2,114
9486,0338-0017-10,27
10895,0338-0049-04,27
11703,0409-1165-01,24
6400,83090-002-10,172
7226,0338-9543-04,28
5317,0409-4283-01,24
9628,47335-475-83,1
12077,72888-152-05,21
8741,72888-152-00,22
4348,0409-1434-01,23
14155,0338-0017-48,12
1340,0338-0017-02,28
8110,0990-7923-37,29
10165,71288-160-10,32
10166,71288-160-10,32
10172,55150-255-20,34
10203,79672-613-04,38
10209,79672-613-04,38
3162,59417-104-10,49
6114,59417-102-10,49
8733,65862-070-75,4
10311,76045-004-11,58
10388,0409-3815-12,2
233,0338-1130-06,12
1740,43598-975-58,64
12930,57664-049-88,0
8950,57664-048-88,66
1054,68180-659-07,35
9858,60505-6282-1,72
7770,63323-495-07,10
13509,63323-486-17,10
10582,63323-485-27,45
11296,63323-486-27,45
1069,0019-1188-27,74
11962,0019-1188-81,76
14067,63304-692-05,82
9976,70436-119-80,84
5949,0409-1582-29,2
110,0409-1749-10,23
968,0409-1560-10,23
4929,0409-1610-50,23
8084,0409-1752-50,23
3443,63323-286-20,89
4274,0409-4887-50,85
10828,0409-4887-20,85
6129,47781-178-01,94
4831,0338-0049-10,12
6438,0338-0049-31,25
9232,0338-0049-02,27
4800,0338-0049-41,26
4817,0338-0049-10,26
848,0338-9545-50,12
6289,63323-285-63,10
3149,0409-4713-32,2
5111,0409-4276-01,24
436,0409-4713-02,23
5109,0409-4276-01,23
5862,0409-4278-01,85
7079,0409-4282-02,85
11738,0409-4277-01,85
11740,0409-4277-01,85
2399,0641-6040-01,46
536,63323-488-17,88
6967,0409-3301-10,23
2830,0406-5111-01,117
2831,0406-5111-01,118
5495,43066-557-12,13
8756,43598-440-01,63
14293,47335-326-18,0
3892,0264-7800-00,119
3347,0990-7983-55,29
4866,0990-7984-20,29
4871,0990-7984-20,29
8330,0990-7984-13,29
12556,0409-1163-01,2
2327,0338-0433-04,124
4983,0409-2308-01,23
11830,0409-1966-07,24
11814,0409-1966-07,85
11865,0409-1896-20,23
2155,55150-296-10,33
11926,55150-209-02,33
11922,55150-209-02,34
12132,0409-6625-14,2
12288,61703-339-18,2
5138,55150-200-10,34
6239,55150-167-10,33
1877,65219-464-50,58
2531,63323-185-50,10
12642,55150-254-10,33
12713,0409-3299-06,24
12979,11534-196-01,170
2298,16729-525-08,19
13310,55150-335-01,174
7161,63323-451-01,45
6348,0409-3796-01,24
6345,0409-3796-01,23
6487,43547-605-10,41
343,43547-608-10,42
943,43547-606-10,42
155,0338-0411-02,25
7673,61703-350-10,2
1545,0338-9543-02,28
2035,0054-0373-25,193
639,0054-0371-25,194
1981,63323-412-25,10
3934,65219-472-20,159
2074,0781-3493-95,136
2080,72572-160-10,7
2251,23155-473-41,211
751,23155-473-44,212
8665,50458-588-01,215
2603,70121-1389-7,217
9404,55150-161-02,34
2747,63323-280-02,45
554,62135-669-90,222
6097,63323-161-01,11
3039,0641-0928-25,46
3458,0409-4596-20,23
6158,76045-121-11,58
4448,63323-421-02,10
9012,0409-4888-50,2
8481,0409-4888-12,24
7919,0409-4888-10,23
8491,0409-4888-12,23
6728,0409-5160-10,15
5182,70436-203-80,83
5265,63323-580-20,11
5750,63323-095-61,10
6237,63323-178-76,107
6321,63323-924-10,10
7105,63323-924-30,45
6577,0264-7387-50,119
2501,63323-492-27,45
9740,0264-7800-09,120
13858,0990-7984-36,29
12277,0409-1966-05,24
2040,0054-0373-25,193
8449,0143-9251-10,6
14002,70069-062-25,18
7409,0409-1638-02,23
10769,0990-7930-03,29
3669,0409-3177-01,2
10153,16729-500-08,8
10154,16729-500-08,9
8138,55150-252-20,33
387,79672-613-05,38
808,79672-613-01,38
10250,0641-6060-10,46
1259,59417-115-01,49
3098,59417-120-01,49
3156,59417-104-10,51
10263,59417-106-10,51
7319,16729-138-16,19
14172,42858-161-01,60
11158,0409-3814-12,2
1740,43598-975-58,63
10458,43598-976-58,63
3876,64850-554-01,67
13507,63323-486-17,10
13096,63323-482-17,11
7764,63323-495-07,45
12438,63323-495-27,45
4926,0409-1610-50,2
11179,0409-1755-50,2
569,0409-1610-50,23
574,0409-1610-50,23
4926,0409-1610-50,23
842,0409-1559-10,85
12792,0409-1582-10,85
10727,0409-2305-17,24
687,63323-286-23,10
4542,0409-4887-99,2
7490,62756-224-83,1
1089,47781-176-01,94
9236,0338-0049-02,27
845,0338-9545-50,12
11010,0641-0497-25,46
11015,0641-0497-25,46
13373,0009-0870-26,3
1616,0409-4282-01,2
7076,0409-4282-02,2
11069,0409-4275-01,23
11065,0409-4275-01,85
11943,0409-4277-02,85
418,63323-484-57,10
420,63323-484-57,10
536,63323-488-17,10
2502,63323-492-27,88
1176,0409-2815-01,24
6119,72205-134-91,112
11257,0409-3977-03,24
4029,63323-711-00,11
12203,66794-228-41,116
12104,0406-5113-01,117
2826,0406-5111-01,118
12109,0406-5113-01,118
9519,43598-438-01,63
3910,0264-7800-00,119
11634,0264-7800-20,119
3897,0264-7800-00,120
7707,0264-7800-10,120
8324,0990-7984-13,29
13718,0409-1160-01,2
2021,0338-0431-03,27
683,82154-0449-1,133
12124,76045-211-20,10
12196,60505-4743-1,73
3682,60505-4745-1,142
8198,81284-521-01,150
2354,55150-250-50,33
4551,55150-168-30,33
6246,55150-167-10,33
14182,0245-0213-11,48
3250,63323-671-50,10
12499,63323-671-00,10
12498,63323-671-00,11
7986,13668-386-30,158
462,63323-089-50,45
9416,23155-601-41,16
2761,83090-001-10,171
13024,83090-003-10,172
13174,0409-4904-34,2
13280,66794-160-02,51
1353,0409-7620-03,2
8822,54288-165-01,184
6678,0338-0125-04,25
3486,63323-201-10,45
6693,63323-202-02,11
13675,55150-160-72,34
6081,0409-6102-10,24
6349,0409-3796-01,24
1671,62332-599-25,198
1850,0409-1179-30,23
14071,0409-6695-01,2
6744,0009-4073-04,3
4842,61703-350-38,20
646,0054-0371-25,194
8149,63323-412-02,45
2201,65219-474-10,159
5843,0781-3495-95,208
5845,0781-3495-95,208
9824,23155-473-42,212
4479,70121-1389-1,216
3073,0338-0553-18,27
2921,0338-0553-11,26
3467,0409-4596-20,2
441,50742-405-10,127
4439,63323-421-02,10
8493,0409-4888-12,23
8502,0409-4888-12,23
9010,0409-4888-50,85
5695,0409-2634-01,23
6947,0338-9557-12,13
6224,63323-516-10,45
6235,63323-178-76,10
6303,63323-924-10,45
7148,55150-314-01,33
8238,63323-631-10,10
8370,65219-447-20,201
9947,16729-432-93,19
11865,0409-1896-20,2
1410,16729-484-90,8
10014,0143-9250-10,6
3565,72888-153-30,22
5019,0338-0023-02,12
12083,0338-0017-41,25
10396,0409-6637-14,2
381,79672-613-05,39
382,79672-613-05,39
10202,79672-613-04,40
6752,43547-408-50,41
5434,43547-407-50,42
699,0065-0395-15,43
3163,59417-104-10,49
3619,59417-101-10,50
10271,59417-106-10,50
14131,59417-107-10,52
8734,65862-070-75,55
10340,0409-2344-01,2
10348,71288-205-03,31
12885,76297-001-11,39
1515,76297-001-21,62
10401,76297-001-41,62
1738,43598-975-58,64
5602,60505-6282-6,71
10603,60505-6282-1,71
5607,60505-6282-6,72
11286,63323-486-27,45
1067,0019-1188-27,75
916,0409-1283-31,23
12830,0409-1312-30,23
833,0409-1559-10,2
14055,63323-286-63,88
10884,0409-5534-14,24
4801,0338-0049-41,12
4809,0338-0049-10,12
6447,0338-0049-31,12
7278,0338-0049-48,12
9119,0338-0049-03,25
9234,0338-0049-02,27
9257,0338-0049-02,27
4798,0338-0049-41,26
7470,0338-0049-38,26
9110,0338-0049-03,28
6820,70010-116-01,106
11077,0409-4275-01,2
425,0409-4713-02,23
5116,0409-4276-01,23
1615,0409-4282-01,85
5315,0409-4276-02,85
13269,63323-491-57,11
1486,63323-492-31,88
6965,0409-3301-10,2
11203,0409-1454-20,24
11386,0641-6247-25,46
5452,72205-136-91,112
11302,0009-0280-02,3
13902,0406-5115-01,118
6006,0703-0110-03,23
11499,43066-555-24,12
4863,0990-7984-20,29
9542,0990-7984-37,29
5088,0409-9043-01,85
2325,0338-0433-04,25
12014,0338-1073-02,27
12114,76045-211-20,10
2567,0409-1761-10,2
2567,0409-1761-10,23
12350,60505-4739-1,73
12228,63323-472-37,10
9619,55150-323-25,33
6281,55150-196-99,33
6281,55150-196-99,34
6049,63323-186-20,10
13433,63323-186-02,10
6059,63323-186-20,45
12562,65219-462-10,159
12647,55150-254-10,33
12669,63323-083-05,45
13406,55150-226-10,33
475,42806-343-01,166
12950,43547-411-09,41
2868,11534-190-01,170
8022,11534-192-01,170
285,83090-006-10,172
13148,83090-005-10,172
1310,16729-526-08,9
13282,66794-160-02,115
9655,63323-452-01,45
8824,54288-165-01,183
13768,45567-0060-2,191
6088,0409-6102-10,24
6084,0409-6102-10,85
946,43547-606-10,41
6484,43547-605-10,41
13916,43547-603-10,41
504,0832-0542-10,48
621,0009-3051-02,3
9203,65219-445-10,201
14323,68094-909-30,202
4214,0338-9543-06,28
4218,0338-9543-06,28
9226,65162-025-09,205
260,0517-1004-25,206
1979,63323-412-25,10
2198,65219-474-10,207
2211,65219-474-10,58
5839,0781-3495-95,208
2065,0781-3493-95,209
4468,70121-1389-1,216
8092,70121-1388-1,218
2698,55150-163-30,33
3193,63323-123-10,11
3219,65282-1510-1,114
3724,0555-9131-67,228
3788,65219-065-05,159
4179,0409-5555-01,2
4320,71225-126-05,239
4449,63323-421-02,45
7923,0409-4888-10,85
4657,71288-728-32,32
6726,0409-5160-10,15
7358,0409-2634-05,2
4975,76329-8261-1,134
5321,0409-4283-01,24
546,0169-2800-15,138
6617,47335-615-44,0
9691,16729-239-93,8
797,59417-117-01,52
12794,0409-1582-10,2
13272,63323-491-57,45
13841,0990-7984-36,29
13475,63323-465-57,10
10075,0409-7037-10,15
5657,70069-062-10,18
10110,72888-154-30,21
13233,0409-1660-50,24
5018,0338-0023-02,12
5018,0338-0023-02,28
3591,0990-7923-13,29
8111,0990-7923-37,29
5041,71288-163-30,31
10168,55150-255-20,33
10213,79672-613-04,38
10428,79672-613-03,38
392,79672-613-05,39
10427,79672-613-03,39
10225,0065-0397-05,44
13820,63323-851-10,10
13821,63323-851-10,45
4611,0641-6059-01,46
6103,59417-102-10,51
3618,59417-101-10,52
4549,0832-1055-11,47
6218,16729-138-00,19
1037,42858-165-01,61
5713,42858-163-01,61
12933,57664-049-88,0
11955,0019-1188-81,74
10596,63323-468-17,10
10730,0409-2305-17,2
10809,0641-6019-10,46
14057,63323-286-63,11
1092,47781-176-01,95
12071,47781-174-01,95
9121,0338-0049-03,25
7281,0338-0049-48,26
9659,60793-702-10,100
9168,0338-0117-03,12
10980,0338-0117-04,12
3302,63323-285-23,10
8322,63323-285-13,10
1638,63323-285-65,11
5593,63323-285-20,11
11145,0409-4279-02,2
11152,0409-4279-02,85
1821,13107-074-01,111
13705,13107-073-01,111
11202,0409-1454-20,23
11207,0409-1454-20,24
13384,16729-277-30,9
5239,0990-7983-09,29
13486,0409-9042-17,2
5089,0409-9043-01,24
2801,50742-448-60,127
4981,0409-2308-01,23
8773,0409-1966-12,85
11820,0409-1966-07,85
12523,0990-7953-09,29
6426,0409-6625-35,2
12125,0409-6625-14,24
786,60505-4742-1,71
6019,60505-4744-1,71
792,60505-4742-1,142
12220,43598-305-62,146
6553,61703-339-56,2
13429,63323-186-02,45
873,13668-397-90,156
5299,55150-256-50,162
12639,55150-254-10,162
1895,43547-413-09,167
1451,83090-004-10,172
1304,16729-526-08,8
2292,16729-525-08,19
5623,0409-9137-05,2
7089,66794-162-02,115
1652,55150-386-01,174
8206,63323-806-50,10
4691,63323-454-01,10
13527,65282-1605-1,114
1365,63323-201-02,45
6941,59651-722-01,4
13816,0409-6102-26,85
337,43547-608-10,41
7440,68094-909-50,202
1537,0338-9543-02,28
8144,63323-412-02,10
6763,55150-237-01,34
2250,23155-473-41,211
749,23155-473-44,212
2328,50458-587-01,173
5825,70121-1388-8,218
268,76045-106-10,10
9287,0990-7139-09,24
7553,0143-9393-10,6
3209,65282-1510-1,114
9175,0169-4060-13,137
332,0169-4060-12,169
9173,0169-4060-13,169
3739,76045-009-11,58
6669,36000-284-25,12
4027,36000-282-25,237
5746,0409-5555-02,24
4317,71225-126-05,240
8482,0409-4888-12,2
8491,0409-4888-12,85
7127,71288-725-32,31
5191,63323-808-11,10
779,0409-1304-31,24
6311,63323-924-10,45
7198,63323-631-50,10
10650,57664-609-88,0
971,0409-1560-10,2
7901,0641-6028-25,46
11803,0409-2308-02,2
7833,55150-195-20,151
3228,11534-191-01,170
1751,0409-6102-25,2
5839,0781-3495-95,136
5686,0409-2634-01,2
10061,0338-3612-50,12
8964,0409-3189-10,15
1166,16729-295-31,8
6335,72888-154-01,21
14154,0338-0017-48,26
7595,0338-0023-04,28
2604,16729-502-43,9
3328,79672-613-02,38
10214,79672-613-04,38
10217,79672-613-04,38
3082,63323-853-25,10
4607,0641-6059-01,46
9047,0641-6057-25,46
10248,0641-6060-10,46
3158,59417-104-10,49
6112,59417-102-10,49
12169,59417-103-10,49
7369,59417-119-01,52
1030,0832-1054-11,47
10310,76045-004-11,10
13190,76045-005-11,10
5417,42858-166-01,61
12887,76297-001-11,39
10463,43598-976-58,63
12165,71288-563-85,65
8273,57664-052-88,0
4756,57664-088-88,66
5563,57664-050-88,66
5609,60505-6282-6,72
13091,63323-482-27,10
10715,57664-606-88,0
10647,57664-609-88,66
916,0409-1283-31,2
1758,70436-118-80,83
11742,0641-6020-10,46
6139,47781-178-01,94
13181,68968-5553-3,97
4798,0338-0049-41,12
888,0338-9553-50,13
4706,63323-288-11,11
2087,63323-193-52,11
11140,0409-4279-02,24
11944,0409-4277-02,24
434,0409-4713-02,85
11942,0409-4277-02,85
13708,13107-073-01,111
7053,63323-492-57,11
416,63323-484-57,45
5199,0641-6027-25,46
12943,0009-0306-02,3
11319,66794-229-41,116
11432,0406-5117-01,117
13904,0406-5115-01,117
2825,0406-5111-01,118
5488,43066-557-12,12
857,71093-127-06,110
14289,47335-326-18,123
11611,16729-277-35,19
13837,0990-7984-36,29
4863,0990-7984-20,24
2449,64850-504-01,67
8776,0409-1966-12,24
131,76329-1912-1,134
12311,66794-230-42,64
3557,55150-170-30,33
6247,55150-167-10,34
12460,63323-186-00,10
12454,63323-186-00,45
12532,63323-426-10,10
5298,55150-256-50,34
12638,55150-254-10,34
9423,23155-601-41,64
2366,54288-167-01,183
6210,54288-164-01,183
8827,54288-165-01,183
13590,0338-0125-03,25
6943,59651-722-01,188
948,43547-606-10,167
13931,0338-0004-04,13
607,16729-484-45,9
8901,42806-801-30,166
1558,0338-9543-02,28
217,65219-466-60,207
3920,65219-472-20,207
6765,55150-237-01,34
2083,72572-160-10,7
2335,50458-587-01,215
5461,50458-586-01,215
6121,65862-064-39,4
5827,70121-1388-8,217
8093,70121-1388-1,217
4474,70121-1389-1,218
5822,70121-1388-8,218
9402,55150-161-02,34
6990,0409-2051-05,2
3202,65282-1510-1,114
9175,0169-4060-13,169
7968,76045-009-06,10
7977,76045-009-06,58
5749,0409-5555-02,2
4848,61703-124-40,2
7914,0409-4888-10,85
4854,0409-1403-10,16
7360,0409-2634-05,23
5084,63323-771-39,242
5324,0409-4283-01,113
6963,0338-9557-12,12
6226,63323-516-10,10
6317,63323-924-10,10
8522,70069-752-25,17
905,72485-508-10,201
9687,68001-313-56,59
2203,65219-474-10,58
556,62135-669-90,160
4001,76204-027-01,235
4615,0409-4888-20,23
5178,70436-203-80,84
1946,16729-295-33,8
10096,61703-262-05,2
10098,61703-262-05,2
4351,0409-1434-01,23
14210,0990-7922-02,29
2608,16729-502-43,19
8131,55150-252-20,34
814,79672-613-01,39
827,79672-613-01,40
831,79672-613-01,40
10206,79672-613-04,40
5434,43547-407-50,41
3616,59417-101-10,49
3098,59417-120-01,51
12174,59417-103-10,51
7317,16729-138-16,9
13106,0009-3073-23,3
5960,63323-486-57,10
5963,63323-486-57,11
13506,63323-486-17,45
145,0641-6082-25,7
9975,70436-119-80,83
110,0409-1749-10,2
3446,63323-286-20,10
4808,0338-0049-10,25
9448,0338-0049-11,25
4794,0338-0049-41,27
7469,0338-0049-38,27
4786,0338-0049-41,26
890,0338-9553-50,12
1611,0409-4282-01,2
5312,0409-4276-02,2
11069,0409-4275-01,24
7070,0409-4282-02,23
9797,13107-070-01,111
1491,63323-492-31,88
13248,63323-489-17,45
11208,0409-1454-20,23
12324,0409-1174-10,24
8197,0832-0038-01,47
11254,0409-3977-03,85
11417,63323-208-05,45
9727,0264-7800-09,120
5219,0990-7983-09,29
8386,0990-7984-23,29
11764,0990-7983-02,29
5242,0990-7983-09,24
9552,0990-7984-37,24
2309,0409-1165-02,2
11703,0409-1165-01,2
2308,0409-1165-02,24
2312,0409-1165-02,24
1647,0409-9046-01,85
11789,50742-447-45,127
4987,0409-2308-01,23
12991,55150-297-10,34
12524,0990-7953-09,30
2876,0338-1077-02,12
2566,0409-1761-10,2
12183,60505-4743-1,71
12221,43598-305-62,145
12232,63323-472-37,10
9801,63323-461-57,11
12240,55150-324-25,34
12286,0338-0644-03,27
8199,81284-521-01,149
12468,63323-186-00,10
4104,63323-186-10,45
13440,63323-186-02,45
12572,0338-0066-20,28
12636,55150-254-10,162
5286,55150-256-50,34
12851,23155-601-42,64
13582,0143-9935-01,7
6682,63323-202-02,11
3286,55150-158-72,33
13695,71357-002-10,185
6087,0409-6102-10,85
9989,43547-604-10,42
13996,62332-600-25,198
14325,68094-909-30,202
7223,0338-9543-04,28
3984,0054-0372-25,193
3831,71288-203-05,31
2203,65219-474-10,207
9826,23155-473-42,165
228,0338-0048-02,12
2465,0409-4910-34,2
2421,63323-496-97,89
5813,70121-1388-8,213
933,55150-165-05,34
6879,63323-280-10,10
3066,0338-0553-18,12
2967,63323-162-01,10
7621,76045-010-11,10
3785,65219-065-05,159
4172,0409-5555-01,24
4188,0409-4900-14,24
7915,0409-4888-10,24
8905,0597-0375-23,78
5333,0781-3220-92,136
5465,0941-0679-05,245
5503,71288-505-03,65
5783,0338-9555-24,13
9511,73293-0001-2,114
9691,16729-239-93,19
9697,16729-239-93,19
6219,16729-138-00,8
11150,0409-4279-02,85
3410,55150-251-10,34
2033,0054-0373-25,193
2965,63323-162-01,45
10008,0143-9250-10,7
10072,0409-7037-10,15
8963,0409-3189-10,16
1948,16729-295-33,19
3568,72888-153-30,21
4357,0409-1434-01,23
9495,0338-0017-11,12
8633,0338-0017-18,28
9614,0990-7922-55,29
10204,79672-613-04,40
10205,79672-613-04,40
6752,43547-408-50,42
12181,59417-103-10,49
3163,59417-104-10,52
10356,71288-205-03,32
4257,42858-167-01,60
2655,76297-001-01,62
10415,76297-001-41,62
11581,0338-1130-03,25
1737,43598-975-58,64
6381,0409-9094-22,2
12596,57664-051-88,66
4594,64850-556-01,67
1074,0019-1188-27,75
1082,0019-1188-27,76
9781,0597-0575-60,77
10594,63323-468-17,11
10664,63323-464-31,11
14067,63304-692-05,0
918,0409-1283-31,23
971,0409-1560-10,23
397,0409-1749-29,85
840,0409-1559-10,85
966,0409-1560-10,85
10805,0641-6019-10,46
12867,63323-287-20,88
4279,0409-4887-50,2
2525,0409-4887-10,24
6931,68875-0204-2,99
10883,0409-5534-14,2
9132,0338-0049-03,26
14199,0338-0049-18,28
5200,0338-0117-02,25
2975,63323-285-64,10
5987,70010-114-01,106
6794,70010-111-01,106
7881,70010-113-01,106
9769,57664-441-88,1
2507,63323-492-27,10
424,63323-484-57,11
9030,63323-483-27,88
7058,63323-492-57,45
13269,63323-491-57,45
11216,0409-1454-20,23
2840,0406-5111-01,118
12104,0406-5113-01,118
2379,0703-0113-03,23
7717,0264-7800-10,119
9926,0990-7983-03,24
4237,64850-500-01,67
877,0409-1162-01,2
13720,0409-1160-01,2
2022,0338-0431-03,12
13003,55150-297-10,33
1245,60505-4740-1,71
12183,60505-4743-1,73
6866,63323-463-57,10
12233,63323-472-37,10
13472,0338-0644-06,27
6151,61703-339-22,20
5580,63323-411-12,10
12371,63323-411-25,10
9827,63323-411-10,45
6284,55150-196-99,151
12968,55150-199-20,34
8051,0409-6648-02,2
13805,0409-4902-34,24
12495,63323-671-00,10
12494,63323-671-00,11
12533,63323-426-10,10
2531,63323-185-50,45
5187,0409-2346-32,2
285,83090-006-10,171
13150,83090-005-10,171
12721,0409-1159-10,24
5386,0409-1323-05,2
3606,63323-806-05,10
3486,63323-201-10,11
9707,43547-602-10,167
1669,62332-599-25,198
14318,65219-445-20,159
14323,68094-909-30,67
2624,65162-028-09,205
642,0054-0371-25,194
2105,0054-0370-25,194
2209,65219-474-10,207
4673,55150-238-05,34
5846,0781-3495-95,208
7323,0781-3494-95,208
4474,70121-1389-1,216
4484,70121-1389-1,218
5547,55150-164-02,33
2884,0338-1007-03,25
2930,0338-0553-11,12
2915,0338-0553-11,27
3218,65282-1510-1,114
896,0409-7809-24,24
6984,0409-7809-22,24
4615,0409-4888-20,2
9021,0409-4888-50,23
4618,0409-4888-20,85
5502,71288-505-03,31
769,0409-1304-31,2
6741,71288-115-30,31
7001,0187-0010-50,203
8431,55150-313-01,34
904,72485-508-10,251
2665,76297-001-01,39
6446,0338-0049-31,26
11524,47335-326-83,123
3010,63323-671-20,10
13758,0409-1141-02,2
6696,43547-607-10,42
6722,0409-5160-10,16
5098,70069-021-25,18
6738,71288-115-30,32
9507,73293-0001-2,114
9759,63323-466-37,11
6254,0338-3410-50,12
6560,72888-153-00,22
4352,0409-1434-01,2
13238,0409-1660-50,2
5853,0990-7922-09,30
10202,79672-613-04,38
816,79672-613-01,40
822,79672-613-01,40
6473,63323-852-25,45
6476,63323-852-25,45
3160,59417-104-10,49
2769,59417-105-10,50
6114,59417-102-10,51
12182,59417-103-10,51
10272,59417-106-10,52
6220,16729-138-00,8
10931,0409-2596-03,24
1045,42858-165-01,60
7638,42858-162-01,61
12892,76297-001-11,40
10410,76297-001-41,62
5568,57664-050-88,0
9859,60505-6282-1,72
13090,63323-482-27,45
